moped_component_id,substantial_completion_date,pre_annualized_crash_rate,post_annualized_crash_rate,delta_crash_rate,pre_annualized_fatal_crash_rate,post_annualized_fatal_crash_rate,delta_fatal_crash_rate,pre_annualized_injury_rate,post_annualized_injury_rate,delta_injury_rate,pre_annualized_death_rate,post_annualized_death_rate,delta_death_rate,pre_annualized_cost,post_annualized_cost,delta_comp_cost
62,2024-02-01 06:00:00+00:00,0.12510918152391717,NA,NA,0.0,NA,NA,0.2752401993526178,NA,NA,0.0,NA,NA,381808.20017469046,NA,NA
63,2024-06-20 05:00:00+00:00,0.2773962849276922,NA,NA,0.0,NA,NA,0.3467453561596152,NA,NA,0.0,NA,NA,94938.87851650265,NA,NA
65,2024-05-23 05:00:00+00:00,0.42708891595615106,NA,NA,0.0,NA,NA,0.8541778319123021,NA,NA,0.0,NA,NA,199023.4348355664,NA,NA
66,2024-02-20 06:00:00+00:00,0.24047799321855348,NA,NA,0.0,NA,NA,0.1923823945748428,NA,NA,0.0,NA,NA,74259.60430588931,NA,NA
67,2022-08-19 05:00:00+00:00,0.12659397790454183,NA,NA,0.0,NA,NA,0.12659397790454183,NA,NA,0.0,NA,NA,29496.396851758247,NA,NA
69,2023-02-23 06:00:00+00:00,0.25954876532243737,NA,NA,0.0,NA,NA,0.25954876532243737,NA,NA,0.0,NA,NA,60474.86232012791,NA,NA
70,2023-09-04 05:00:00+00:00,0.14551086641733185,2.20191121061541,2.056400344198078,0.0002927784032541889,0.0,-0.0002927784032541889,0.10422911155849124,1.6274995904548681,1.523270478896377,0.0002927784032541889,0.0,-0.0002927784032541889,48820.79874263599,773828.1876262764,725007.3888836404
71,2023-09-04 05:00:00+00:00,0.115254345804196,NA,NA,0.0,NA,NA,0.07015481918516278,NA,NA,0.0,NA,NA,39046.16793505631,NA,NA
72,2023-09-04 05:00:00+00:00,0.14478033990182468,NA,NA,0.0,NA,NA,0.0762001788956972,NA,NA,0.0,NA,NA,33493.788633603705,NA,NA
73,2023-09-04 05:00:00+00:00,0.11779911869947701,NA,NA,0.0,NA,NA,0.07496307553603082,NA,NA,0.0,NA,NA,40629.98694052871,NA,NA
74,2021-12-01 06:00:00+00:00,0.17836081932494335,0.7148138081000273,0.536452988775084,0.003877409115759638,0.0,-0.003877409115759638,0.12795450082006807,0.8736613210111444,0.7457068201910763,0.003877409115759638,0.0,-0.003877409115759638,94034.92587540274,264322.26148409897,170287.33560869622
75,2021-12-01 06:00:00+00:00,0.17836081932494335,0.7148138081000273,0.536452988775084,0.003877409115759638,0.0,-0.003877409115759638,0.12795450082006807,0.8736613210111444,0.7457068201910763,0.003877409115759638,0.0,-0.003877409115759638,94034.92587540274,264322.26148409897,170287.33560869622
76,2021-12-01 06:00:00+00:00,0.35718360361828705,0.4079865959229266,0.05080299230463953,0.0,0.0,0.0,0.23812240241219135,0.4079865959229266,0.16986419351073523,0.0,0.0,0.0,73698.88354657323,126271.85143814576,52572.96789157254
77,2021-12-01 06:00:00+00:00,0.17836081932494335,0.7148138081000273,0.536452988775084,0.003877409115759638,0.0,-0.003877409115759638,0.12795450082006807,0.8736613210111444,0.7457068201910763,0.003877409115759638,0.0,-0.003877409115759638,94034.92587540274,264322.26148409897,170287.33560869622
78,2023-07-14 05:00:00+00:00,0.14759457073652968,NA,NA,0.0,NA,NA,0.11948131916766687,NA,NA,0.0,NA,NA,86434.19194846867,NA,NA
79,2023-01-02 06:00:00+00:00,0.10638607733197407,NA,NA,0.0,NA,NA,0.10638607733197407,NA,NA,0.0,NA,NA,35639.335906211316,NA,NA
80,2024-04-18 05:00:00+00:00,0.19082989015199342,NA,NA,0.0,NA,NA,0.19082989015199342,NA,NA,0.0,NA,NA,54195.68880316613,NA,NA
81,2024-04-18 05:00:00+00:00,0.1370041537176073,NA,NA,0.0,NA,NA,0.10538781055200562,NA,NA,0.0,NA,NA,33692.483033476194,NA,NA
82,2024-01-26 06:00:00+00:00,0.21396625597542612,4.88628762541806,4.672321369442634,0.005486314255780157,0.0,-0.005486314255780157,0.14813048490606423,14.658862876254181,14.510732391348117,0.005486314255780157,0.0,-0.005486314255780157,111114.32262231552,3415515.050167224,3304400.7275449084
83,2023-04-24 05:00:00+00:00,0.14765878456910114,1.8712376723733084,1.7235788878042073,0.0,0.0,0.0,0.16583217343914436,0.7484950689493233,0.5826628955101789,0.0,0.0,0.0,90146.82381624062,327092.3451308543,236945.52131461367
84,2023-06-14 05:00:00+00:00,0.1821073365487657,1.551669203809254,1.3695618672604883,0.005603302663038944,0.0,-0.005603302663038944,0.14568586923901256,1.2413353630474033,1.0956494938083907,0.005603302663038944,0.0,-0.005603302663038944,97108.03680179642,431674.3724997345,334566.3356979381
85,2023-08-28 05:00:00+00:00,0.14898545462320673,2.2409121120711695,2.0919266574479627,0.0006865689153143168,0.0,-0.0006865689153143168,0.11534357777280521,0.8963648448284677,0.7810212670556624,0.0006865689153143168,0.0,-0.0006865689153143168,58518.328358985156,483140.6513625441,424622.32300355897
86,2022-10-03 05:00:00+00:00,0.159856832563396,1.962390866353257,1.802534033789861,0.0,0.0,0.0,0.15553637762925016,1.962390866353257,1.8068544887240068,0.0,0.0,0.0,60218.500872124685,690761.5849563465,630543.0840842219
87,2022-10-03 05:00:00+00:00,0.18491720282670607,NA,NA,0.0,NA,NA,0.15850045956574804,NA,NA,0.0,NA,NA,58486.66957976103,NA,NA
88,2022-10-03 05:00:00+00:00,0.24194559555869236,NA,NA,0.0,NA,NA,0.1728182825419231,NA,NA,0.0,NA,NA,70233.35002503755,NA,NA
89,2022-10-04 05:00:00+00:00,0.13803637508857572,NA,NA,0.0,NA,NA,0.11503031257381309,NA,NA,0.0,NA,NA,42055.08227698607,NA,NA
93,2024-02-20 06:00:00+00:00,0.4259061315712758,NA,NA,0.0,NA,NA,0.4259061315712758,NA,NA,0.0,NA,NA,113716.93712953065,NA,NA
94,2022-10-06 05:00:00+00:00,0.1293359104120867,0.8248800225839841,0.6955441121718974,0.0,0.0,0.0,0.08622394027472446,0.8248800225839841,0.7386560823092596,0.0,0.0,0.0,28885.019992032696,276334.80756563466,247449.78757360196
95,2022-10-06 05:00:00+00:00,0.22571259366068439,NA,NA,0.0,NA,NA,0.11285629683034219,NA,NA,0.0,NA,NA,37806.85943816464,NA,NA
96,2022-10-06 05:00:00+00:00,0.16741172754717534,0.8248800225839841,0.6574682950368087,0.0,0.0,0.0,0.08370586377358767,0.8248800225839841,0.7411741588103964,0.0,0.0,0.0,63719.479069494126,276334.80756563466,212615.32849614054
98,2024-04-16 05:00:00+00:00,0.16325086365033104,NA,NA,0.0,NA,NA,0.11563602841898449,NA,NA,0.0,NA,NA,71918.80755728959,NA,NA
99,2024-04-16 05:00:00+00:00,0.15271284156306145,8.277620396600566,8.124907555037504,0.0016689928039678847,0.0,-0.0016689928039678847,0.12559170849858334,24.832861189801697,24.707269481303115,0.0016689928039678847,0.0,-0.0016689928039678847,70222.45497874776,5786056.657223796,5715834.202245047
100,2024-04-16 05:00:00+00:00,0.12219976301665855,NA,NA,0.0,NA,NA,0.18329964452498781,NA,NA,0.0,NA,NA,58289.286958946126,NA,NA
101,2024-04-16 05:00:00+00:00,0.15398788059888058,8.277620396600566,8.123632516001686,0.001620925058935585,0.0,-0.001620925058935585,0.12319030447910446,24.832861189801697,24.70967088532259,0.001620925058935585,0.0,-0.001620925058935585,69802.30104420784,5786056.657223796,5716254.356179588
102,2024-04-16 05:00:00+00:00,0.11962825989055227,NA,NA,0.0,NA,NA,0.059814129945276136,NA,NA,0.0,NA,NA,35290.33666771292,NA,NA
103,2024-04-16 05:00:00+00:00,0.07129321632765927,NA,NA,0.0,NA,NA,0.14258643265531853,NA,NA,0.0,NA,NA,33222.63880868922,NA,NA
104,2024-04-16 05:00:00+00:00,0.14162891018997872,NA,NA,0.0,NA,NA,0.06744233818570415,NA,NA,0.0,NA,NA,31192.08141088817,NA,NA
105,2022-07-04 05:00:00+00:00,0.16309985010067443,0.8909442016465087,0.7278443515458343,0.0007091297830464106,0.0,-0.0007091297830464106,0.1077877270230544,0.6533590812074397,0.5455713541843853,0.0007091297830464106,0.0,-0.0007091297830464106,57153.02399440851,249167.39506047362,192014.3710660651
107,2023-04-23 05:00:00+00:00,0.1478141514428995,0.9971561824593335,0.8493420310164339,0.0,0.0,0.0,0.0886884908657397,0.9971561824593335,0.9084676915935938,0.0,0.0,0.0,38756.87050832825,410329.7690820157,371572.8985736874
108,2023-08-25 05:00:00+00:00,0.20376095395272076,NA,NA,0.0,NA,NA,0.1358406359684805,NA,NA,0.0,NA,NA,62826.29413542223,NA,NA
109,2023-08-25 05:00:00+00:00,0.1259189671369595,NA,NA,0.004197298904565316,NA,NA,0.06295948356847975,NA,NA,0.004197298904565316,NA,NA,38103.07945564394,NA,NA
110,2023-08-25 05:00:00+00:00,0.15169396788919384,1.3639334059436752,1.2122394380544814,0.0,0.0,0.0,0.12135517431135508,1.3639334059436752,1.2425782316323202,0.0,0.0,0.0,46843.09728418306,456917.6909911312,410074.5937069481
111,2023-08-25 05:00:00+00:00,0.13491758114909272,NA,NA,0.0,NA,NA,0.08994505409939514,NA,NA,0.0,NA,NA,82681.99098086898,NA,NA
112,2023-08-25 05:00:00+00:00,0.10784448734916928,NA,NA,0.0,NA,NA,0.06957708861236728,NA,NA,0.0,NA,NA,28453.5503880276,NA,NA
113,2023-08-25 05:00:00+00:00,0.13193782024505646,1.9372375690607737,1.8052997488157172,0.0007761048249709204,0.0,-0.0007761048249709204,0.09468478864645229,2.421546961325967,2.326862172679515,0.0007761048249709204,0.0,-0.0007761048249709204,58094.55056837327,835918.0110497238,777823.4604813505
114,2024-02-01 06:00:00+00:00,0.15545624515481785,NA,NA,0.0,NA,NA,0.09993615759952575,NA,NA,0.0,NA,NA,40840.57640567286,NA,NA
115,2023-08-25 05:00:00+00:00,0.1807087344616463,NA,NA,0.0,NA,NA,0.1251060469349859,NA,NA,0.0,NA,NA,46164.13131900979,NA,NA
116,2023-08-25 05:00:00+00:00,0.10759392682238286,NA,NA,0.026898481705595716,NA,NA,0.0,NA,NA,0.026898481705595716,NA,NA,87070.38528101334,NA,NA
117,2023-08-25 05:00:00+00:00,0.13525064416089363,NA,NA,0.0,NA,NA,0.09660760297206689,NA,NA,0.0,NA,NA,39918.261548058035,NA,NA
118,2024-02-20 06:00:00+00:00,0.14909684661700176,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,11405.908766200635,NA,NA
119,2023-08-16 05:00:00+00:00,0.13085730493066025,NA,NA,0.0,NA,NA,0.1962859573959904,NA,NA,0.0,NA,NA,49071.489348997595,NA,NA
120,2023-05-04 05:00:00+00:00,0.16680303693414267,NA,NA,0.0,NA,NA,0.16680303693414267,NA,NA,0.0,NA,NA,68639.44969839971,NA,NA
121,2024-02-20 06:00:00+00:00,0.14909684661700176,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,11405.908766200635,NA,NA
122,2023-06-12 05:00:00+00:00,0.12919104534803177,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,9883.114969124432,NA,NA
123,2023-06-12 05:00:00+00:00,0.1414852236228352,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,7215.746404764594,NA,NA
125,2023-06-12 05:00:00+00:00,0.18102219927723284,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,18464.26432627775,NA,NA
126,2023-06-12 05:00:00+00:00,0.8059207502068586,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,41101.958260549785,NA,NA
127,2023-06-12 05:00:00+00:00,0.1645733596170093,2.6507408527366194,2.48616749311961,0.0,0.0,0.0,0.0548577865390031,0.0,-0.0548577865390031,0.0,0.0,0.0,33764.96761475641,270375.56697913515,236610.59936437875
128,2023-06-12 05:00:00+00:00,0.1129246267406959,NA,NA,0.0,NA,NA,0.028231156685173973,NA,NA,0.0,NA,NA,10897.226480477153,NA,NA
129,2023-06-12 05:00:00+00:00,0.14133922381128972,NA,NA,0.0,NA,NA,0.09422614920752648,NA,NA,0.0,NA,NA,30364.37658212541,NA,NA
130,2024-03-26 05:00:00+00:00,0.13058828787224216,NA,NA,0.0,NA,NA,0.1142647518882119,NA,NA,0.0,NA,NA,36613.691212179896,NA,NA
131,2023-09-14 05:00:00+00:00,0.12452538420795224,NA,NA,0.0,NA,NA,0.07560469755482814,NA,NA,0.0,NA,NA,44793.55963366053,NA,NA
132,2024-01-31 06:00:00+00:00,0.11766969439348517,5.090592334494774,4.972922640101289,0.0,0.0,0.0,0.13074410488165017,0.0,-0.13074410488165017,0.0,0.0,0.0,45132.86500514564,778860.6271777004,733727.7621725547
133,2024-01-31 06:00:00+00:00,0.14022314771967712,5.199288256227758,5.059065108508081,0.0,0.0,0.0,0.10641935318011209,0.0,-0.10641935318011209,0.0,0.0,0.0,55771.25302072086,662909.2526690392,607137.9996483183
134,2023-07-31 05:00:00+00:00,0.24658921488649468,NA,NA,0.0,NA,NA,0.49317842977298937,NA,NA,0.0,NA,NA,114910.57413710652,NA,NA
135,2023-09-09 05:00:00+00:00,0.14954705972670043,3.036369934187738,2.8868228744610374,0.0,0.0,0.0,0.06231127488612519,1.518184967093869,1.4558736922077438,0.0,0.0,0.0,29136.752136752137,431164.5306546588,402027.77851790667
136,2024-05-29 05:00:00+00:00,0.13145385019119743,NA,NA,0.04381795006373247,NA,NA,0.08763590012746494,NA,NA,0.04381795006373247,NA,NA,153319.00727299994,NA,NA
137,2024-04-16 05:00:00+00:00,0.07902067013422516,NA,NA,0.0,NA,NA,0.07902067013422516,NA,NA,0.0,NA,NA,22441.870318119945,NA,NA
138,2024-04-16 05:00:00+00:00,0.10193378838796703,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5198.623207786319,NA,NA
139,2023-12-06 06:00:00+00:00,0.1579971882772791,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,18130.177354817777,NA,NA
140,2013-06-01 05:00:00+00:00,0.6115584561719365,0.20606052577382789,-0.4054979303981086,0.0,0.001262239055276128,0.001262239055276128,0.5992286485878249,0.14768196946730697,-0.45154667912051794,0.0,0.001262239055276128,0.001262239055276128,241666.69461010463,77169.50912241662,-164497.185487688
142,2010-06-15 05:00:00+00:00,5.165586328815557,0.15194452674102601,-5.013641802074531,0.0,0.0,0.0,2.5827931644077786,0.0958419322520318,-2.486951232155747,0.0,0.0,0.0,1181369.593400118,50529.736769754134,-1130839.8566303637
185,2012-09-10 05:00:00+00:00,0.7068964785474485,0.17661092195068187,-0.5302855565967667,0.0,0.0,0.0,0.8092104425477372,0.15375539087471127,-0.655455051673026,0.0,0.0,0.0,271476.151570584,76522.39581790191,-194953.75575268207
187,2012-03-16 05:00:00+00:00,0.4984930338356554,0.20100216483790692,-0.29749086899774846,0.0,0.0,0.0,0.4984930338356554,0.09458925404136796,-0.40390377979428743,0.0,0.0,0.0,217841.4557861814,38320.47154350919,-179520.98424267222
189,2016-07-10 05:00:00+00:00,0.6349873234335386,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,161921.76747555233,NA,NA
190,2016-07-10 05:00:00+00:00,0.3363420783475476,0.3036720312437659,-0.032670047103781685,0.0,0.0020942898706466616,0.0020942898706466616,0.25275410621383754,0.19476895797013952,-0.05798514824369802,0.0,0.0020942898706466616,0.0020942898706466616,150736.97641445714,114919.96807199426,-35817.00834246288
191,2016-07-10 05:00:00+00:00,0.39508096449151725,0.39344543232645535,-0.0016355321650619037,0.0,0.0,0.0,0.3104207578147636,0.5007487320518522,0.19032797423708864,0.0,0.0,0.0,180015.8194636706,242219.31524679594,62203.49578312534
192,2016-07-10 05:00:00+00:00,0.7304878252029133,0.23693813011865825,-0.49354969508425506,0.0,0.0,0.0,0.438292695121748,0.11846906505932912,-0.3198236300624189,0.0,0.0,0.0,139377.07704871587,48750.020271913934,-90627.05677680194
193,2016-07-10 05:00:00+00:00,1.5205550737207285,0.22179490423297826,-1.2987601694877502,0.0,0.0,0.0,1.5205550737207285,0.0,-1.5205550737207285,0.0,0.0,0.0,586934.2584562012,22623.080231763783,-564311.1782244374
194,2016-07-10 05:00:00+00:00,0.282022739410474,0.2946059485800706,0.012583209169596599,0.0,0.0,0.0,0.16921364364628438,0.24550495715005882,0.07629131350377444,0.0,0.0,0.0,72508.04630243286,82244.16064526972,9736.114342836852
196,2011-10-05 05:00:00+00:00,1.2482990159756129,0.16418263690361112,-1.0841163790720016,0.0,0.001809175062298745,0.001809175062298745,1.3329294577366715,0.12709454812648685,-1.2058349096101846,0.0,0.001809175062298745,0.001809175062298745,470079.78876179946,68048.04932447712,-402031.73943732237
197,2014-09-23 05:00:00+00:00,0.4486674508718826,0.22063938020531002,-0.22802807066657257,0.0,0.00171703797825144,0.00171703797825144,0.38989005556115564,0.12791932937973227,-0.26197072618142336,0.0,0.00171703797825144,0.00171703797825144,180497.5440132011,75826.5434170564,-104671.00059614472
201,2012-08-31 05:00:00+00:00,0.7012559569386193,0.17233261413398732,-0.528923342804632,0.0,0.0,0.0,0.5175936825023142,0.09909125312704271,-0.4185024293752715,0.0,0.0,0.0,271018.730786373,59429.979062943865,-211588.75172342916
203,2019-10-30 05:00:00+00:00,0.21765363128491622,0.37981095129542947,0.16215732001051325,0.0,0.0,0.0,0.10681150424167184,0.2082834249039452,0.10147192066227335,0.0,0.0,0.0,70926.86943927167,81647.10256234651,10720.233123074839
204,2019-10-30 05:00:00+00:00,0.22390690213587672,0.3906619058739222,0.16675500373804547,0.0,0.0,0.0,0.11755112362133527,0.15626476234956888,0.03871363872823361,0.0,0.0,0.0,79649.28276228474,72272.4525866756,-7376.830175609139
205,2019-10-30 05:00:00+00:00,0.2052143109390153,0.4038955401594203,0.19868122922040501,0.0,0.0,0.0,0.07859271482770798,0.3613802201426392,0.28278750531493124,0.0,0.0,0.0,59874.549912908864,118894.0924269283,59019.542514019435
206,2019-10-30 05:00:00+00:00,0.2084909026043525,0.6855400015640886,0.4770490989597361,0.0,0.0,0.0,0.1389939350695683,0.6855400015640886,0.5465460664945203,0.0,0.0,0.0,124225.82946842669,159730.82036443264,35504.990896005955
209,2010-12-14 06:00:00+00:00,1.69223955849288,0.13209567251466917,-1.5601438859782109,0.0,0.0009237459616410432,0.0009237459616410432,0.5972610206445459,0.10930993879419011,-0.4879510818503558,0.0,0.0009237459616410432,0.0009237459616410432,327000.4088028889,57656.220026466806,-269344.18877642206
210,2013-06-14 05:00:00+00:00,0.6947421110809853,0.18270016203955394,-0.5120419490414313,0.0,0.0,0.0,0.40221911694162304,0.14748085369457967,-0.2547382632470434,0.0,0.0,0.0,244439.52697770455,65175.531299146416,-179263.99567855813
211,2010-10-19 05:00:00+00:00,2.596820381159277,0.14968535248076645,-2.4471350286785105,0.0,0.0005824332781352781,0.0005824332781352781,4.039498370692209,0.15725698509652508,-3.8822413855956843,0.0,0.0005824332781352781,0.0005824332781352781,1117786.9062901156,63465.4245852887,-1054321.481704827
212,2011-08-05 05:00:00+00:00,1.1077242584239415,0.1573578420177985,-0.9503664164061429,0.0,0.0010421049140251558,0.0010421049140251558,1.0595623341446396,0.11879996019886775,-0.9407623739457719,0.0,0.0010421049140251558,0.0010421049140251558,858775.2718242304,72246.00737462197,-786529.2644496085
213,2016-02-03 06:00:00+00:00,0.27286310153769533,0.2845180136319377,0.011654912094242353,0.0,0.0,0.0,0.3638174687169271,0.1896786757546251,-0.174138792962302,0.0,0.0,0.0,112601.50656788894,256161.05160662121,143559.5450387323
215,2010-10-15 05:00:00+00:00,1.6971926427879962,0.16862945763872592,-1.5285631851492703,0.0,0.0,0.0,1.6971926427879962,0.06745178305549036,-1.6297408597325058,0.0,0.0,0.0,568559.5353339787,38076.53153482431,-530483.0037991544
216,2010-07-19 05:00:00+00:00,7.132628152969894,0.16255565881868317,-6.970072494151211,0.0,0.0,0.0,0.0,0.14013418863679583,0.14013418863679583,0.0,0.0,0.0,727528.0716029293,61931.4638629001,-665596.6077400292
218,2011-07-01 05:00:00+00:00,1.0704603736719989,0.2542627821309146,-0.8161975915410843,0.0,0.0,0.0,0.356820124557333,0.1937240244806968,-0.16309610007663616,0.0,0.0,0.0,319710.8316033703,75394.96877758119,-244315.86282578914
219,2019-08-01 05:00:00+00:00,0.20951595535630224,0.4074976741827341,0.19798171882643184,0.0,0.0,0.0,0.18127684833001803,0.2434401689922827,0.06216332066226468,0.0,0.0,0.0,77673.94122313557,112543.44856064966,34869.50733751409
220,2019-08-01 05:00:00+00:00,0.21067540944100444,0.3980402681125589,0.18736485867155445,0.0011480948743378989,0.0,-0.0011480948743378989,0.17910280039671223,0.28237044660976396,0.10326764621305173,0.0011480948743378989,0.0,-0.0011480948743378989,83463.62712717941,121599.60088159992,38135.97375442051
226,2014-10-16 05:00:00+00:00,0.41637771339001567,0.2027918982594773,-0.21358581513053837,0.0,0.0,0.0,0.33310217071201254,0.10673257803130384,-0.2263695926807087,0.0,0.0,0.0,113004.91141405025,42831.78356396223,-70173.12785008803
229,2011-07-07 05:00:00+00:00,0.9657375784950976,0.1596125308400324,-0.8061250476550652,0.0,0.0,0.0,0.9657375784950976,0.1197093981300243,-0.8460281803650732,0.0,0.0,0.0,274269.4722926077,61889.758833222564,-212379.71345938515
230,2011-07-07 05:00:00+00:00,1.3218396582055794,0.16523390860818052,-1.156605749597399,0.0,0.0004188438747989367,0.0004188438747989367,1.0721588338778587,0.11120304875911768,-0.960955785118741,0.0,0.0004188438747989367,0.0004188438747989367,461395.47625031415,56401.306758487415,-404994.16949182673
232,2010-10-20 05:00:00+00:00,2.314935677368242,0.14476096110973494,-2.170174716258507,0.0,0.0005744482583719641,0.0005744482583719641,1.6535254838344589,0.08846503178928247,-1.5650604520451763,0.0,0.0005744482583719641,0.0005744482583719641,2737576.7910363297,46073.048114465004,-2691503.7429218646
233,2010-06-22 05:00:00+00:00,44.49746192893401,0.14129366064376783,-44.35616826829024,0.0,0.0,0.0,44.49746192893401,0.12363195306329684,-44.37382997587071,0.0,0.0,0.0,14906649.746192893,48622.6809690366,-14858027.065223856
234,2012-01-11 06:00:00+00:00,0.7061382310294828,0.1410640146760645,-0.5650742163534184,0.0,0.0,0.0,1.4122764620589656,0.07053200733803225,-1.3417444547209334,0.0,0.0,0.0,365073.4654422426,27225.354832480447,-337848.1106097622
235,2012-01-11 06:00:00+00:00,1.0011747430249633,0.16773438038162156,-0.8334403626433418,0.0,0.0,0.0,1.0011747430249633,0.08386719019081078,-0.9173075528341526,0.0,0.0,0.0,324452.1292217327,37362.8332300062,-287089.2959917265
236,2010-12-14 06:00:00+00:00,2.406390688481388,0.1458678383843285,-2.2605228500970593,0.0,0.0,0.0,2.2459646425826287,0.09474593240851244,-2.1512187101741165,0.0,0.0,0.0,744216.4269243438,47119.401550616174,-697097.0253737277
237,2016-02-03 06:00:00+00:00,0.6371565634539904,0.232532229826516,-0.4046243336274744,0.0,0.0,0.0,0.6371565634539904,0.232532229826516,-0.4046243336274744,0.0,0.0,0.0,148457.47928477978,60109.58141015438,-88347.8978746254
238,2011-04-28 05:00:00+00:00,1.7171400587659158,0.15416439506034355,-1.5629756637055723,0.0,0.0,0.0,0.8585700293829579,0.07499889489422118,-0.7835711344887367,0.0,0.0,0.0,375195.1028403526,39324.4205562033,-335870.68228414934
239,2011-04-28 05:00:00+00:00,1.9871242689395656,0.1578918928655055,-1.82923237607406,0.0,0.0,0.0,0.7948497075758262,0.0631567571462022,-0.731692950429624,0.0,0.0,0.0,468961.32746973744,37025.64887696104,-431935.6785927764
241,2012-12-17 06:00:00+00:00,0.6956344448866675,0.19042724892374457,-0.505207195962923,0.007134712255247871,0.0003076369126393289,-0.006827075342608542,0.5208339946330947,0.11905548519142028,-0.40177850944167437,0.007134712255247871,0.0003076369126393289,-0.006827075342608542,234592.90630867763,58590.06528598547,-176002.84102269216
242,2011-09-16 05:00:00+00:00,1.0791579465714638,0.16567756567756567,-0.9134803808938982,0.0,0.0,0.0,1.6187369198571957,0.11735494235494234,-1.5013819775022534,0.0,0.0,0.0,445962.0214206574,52278.1752031752,-393683.84621748223
243,2016-02-24 06:00:00+00:00,0.4123760978930415,0.2218366583587324,-0.19053943953430913,0.0,0.0,0.0,0.18193063142340068,0.12715027979098076,-0.05478035163241993,0.0,0.0,0.0,75173.73690414916,80440.13658095791,5266.399676808753
244,2015-05-01 05:00:00+00:00,0.42830988195912784,0.2252729668313566,-0.20303691512777122,0.0,0.0006345717375531172,0.0006345717375531172,0.29673756527887285,0.13452920836126084,-0.162208356917612,0.0,0.0006345717375531172,0.0006345717375531172,150821.06666947695,73899.05169674827,-76922.01497272868
245,2013-10-23 05:00:00+00:00,0.6246704197249341,0.21985200616649866,-0.4048184135584354,0.0,0.0,0.0,0.20822347324164467,0.15436417454243523,-0.05385929869920944,0.0,0.0,0.0,114887.30136107745,55290.440699744984,-59596.86066133247
246,2016-10-14 05:00:00+00:00,0.279652436720816,0.262132861486778,-0.01751957523403802,0.0,0.0,0.0,0.2060596902153381,0.22094055468171292,0.014880864466374821,0.0,0.0,0.0,93963.21873819418,89035.2987815662,-4927.919956627971
247,2013-02-01 06:00:00+00:00,0.5851021225470564,0.15541859834667635,-0.42968352420038003,0.0,0.0,0.0,0.23404084901882258,0.11029706979441548,-0.1237437792244071,0.0,0.0,0.0,72435.64277132558,46620.56600083043,-25815.07677049515
248,2010-06-01 05:00:00+00:00,24.016438356164386,0.15133690204563258,-23.865101454118754,0.0,0.0,0.0,60.041095890410965,0.14781743920736204,-59.8932784512036,0.0,0.0,0.0,115218863.01369864,69168.00316053063,-115149695.0105381
249,2010-08-26 05:00:00+00:00,1.579744098035682,0.17326176204864407,-1.406482335987038,0.0,0.0,0.0,3.159488196071364,0.06706906918012029,-3.0924191268912438,0.0,0.0,0.0,736160.7496846279,65643.85146004273,-670516.8982245851
250,2010-11-12 06:00:00+00:00,2.7206703910614527,0.24889611256659008,-2.4717742784948626,0.0,0.0,0.0,3.2648044692737432,0.22871534668281251,-3.0360891225909308,0.0,0.0,0.0,1010456.9832402235,91654.31172215649,-918802.671518067
251,2012-10-02 05:00:00+00:00,0.9629235634543004,0.1731003701834477,-0.7898231932708527,0.0,0.0,0.0,0.6588424381529424,0.11271652011945431,-0.5461259180334881,0.0,0.0,0.0,444667.9655656859,64546.31012840466,-380121.65543728124
252,2014-08-08 05:00:00+00:00,0.4257118039248416,0.2388473398708848,-0.1868644640539568,0.0,0.0006508101903838823,0.0006508101903838823,0.48179359845386266,0.18483009406902257,-0.2969635043848401,0.0,0.0006508101903838823,0.0006508101903838823,237784.25963057065,95909.89775687273,-141874.36187369793
254,2016-02-04 06:00:00+00:00,0.3351785383903793,0.23413535110404446,-0.10104318728633485,0.0,0.0022954446186671026,0.0022954446186671026,0.3892395929694727,0.14231756635736034,-0.24692202661211235,0.0,0.0022954446186671026,0.0022954446186671026,123778.19056429232,80682.58290152998,-43095.60766276234
255,2016-02-04 06:00:00+00:00,0.3448284905066611,0.21991554383909392,-0.12491294666756717,0.0,0.0014859158367506347,0.0014859158367506347,0.35440705968740166,0.13967608865455966,-0.214730971032842,0.0,0.0014859158367506347,0.0014859158367506347,147663.22249029687,74055.07347197813,-73608.14901831874
256,2015-01-07 06:00:00+00:00,0.35136772159227553,0.22534160552234717,-0.12602611606992836,0.0,0.0,0.0,0.40342219886520525,0.11956901517512299,-0.2838531836900823,0.0,0.0,0.0,177388.64492682624,71870.17573680085,-105518.46919002538
258,2010-07-09 05:00:00+00:00,3.0669904710942806,0.14156003486286703,-2.9254304362314136,0.0,0.0006740954041088907,0.0006740954041088907,1.6237008376381485,0.09049730800161856,-1.53320352963653,0.0,0.0006740954041088907,0.0006740954041088907,718758.2374611538,46881.14454570999,-671877.0929154438
