,moped_component_id,substantial_completion_date_x,pre_annualized_crash_rate,post_annualized_crash_rate
1349,1649,2020-09-14 05:00:00+00:00,0.18047558590399065,0.8154418604651162
1350,1650,2019-08-12 05:00:00+00:00,0.24372341312870133,0.4342398573339278
1351,1653,2019-09-12 05:00:00+00:00,0.3940660822656777,
1352,1659,2022-11-18 06:00:00+00:00,0.22012957661594093,
1353,1660,2022-11-18 06:00:00+00:00,0.1797237452551666,1.1586042823156224
1354,1661,2022-12-16 06:00:00+00:00,0.09153561806904328,
1355,1662,2022-12-16 06:00:00+00:00,0.22689858673707095,
1356,1663,2022-12-16 06:00:00+00:00,0.11472577768304858,1.3666978484565013
1357,1664,2022-12-16 06:00:00+00:00,0.22689858673707095,
1358,1666,2022-12-16 06:00:00+00:00,0.11472577768304858,1.3666978484565013
1359,1667,2021-05-28 05:00:00+00:00,0.44585728091144905,
1360,1669,2020-10-12 05:00:00+00:00,0.10384656391787996,
1361,1670,2020-10-12 05:00:00+00:00,0.20166095378315582,
1362,1671,2020-10-12 05:00:00+00:00,0.15591299037771755,1.2432279109346192
1363,1672,2020-10-12 05:00:00+00:00,0.17835561252517856,0.5749327736603922
1364,1673,2020-02-19 06:00:00+00:00,0.12212655688372483,
1365,1674,2020-02-19 06:00:00+00:00,0.22521967010944965,0.271611823759063
1366,1677,2021-09-01 05:00:00+00:00,0.09449684687112596,
1367,1678,2021-09-01 05:00:00+00:00,0.09449684687112596,
1368,1679,2022-05-23 05:00:00+00:00,0.1445721791492545,1.0291720477282138
1369,1680,2021-04-12 05:00:00+00:00,0.20126561487229933,0.9208950520012606
1370,1681,2021-04-12 05:00:00+00:00,0.20293642233690304,0.7628906291912203
1371,1682,2020-09-10 05:00:00+00:00,0.16386455657869647,0.5380885151310539
1372,1683,2021-05-11 05:00:00+00:00,0.15772003671843504,0.8716717022985428
1373,1684,2021-05-11 05:00:00+00:00,0.16323505587346396,0.7480160423244303
1374,1685,2021-05-11 05:00:00+00:00,0.16915922116516469,0.5502479442596196
1375,1686,2022-11-04 05:00:00+00:00,0.16019972200313973,1.3515103357487637
1376,1687,2020-01-29 06:00:00+00:00,0.2371396534239905,0.4190191338550416
1377,1688,2020-03-31 05:00:00+00:00,0.15999498816348257,0.4314698325507221
1378,1689,2020-08-17 05:00:00+00:00,0.1950343746416634,
1379,1690,2020-08-17 05:00:00+00:00,0.4442304768661633,0.6933480977616072
1380,1691,2019-12-01 06:00:00+00:00,0.1936345046955468,0.4012803448057299
1381,1692,2020-09-10 05:00:00+00:00,0.1758087483203305,0.29532055385237344
1382,1693,2023-02-15 06:00:00+00:00,0.1580265702179016,1.5298429319371727
1383,1696,2020-12-10 06:00:00+00:00,0.12028981529763702,0.5846338535414165
1384,1698,2020-12-10 06:00:00+00:00,0.12019924758606763,0.5846338535414165
1385,1700,2020-12-10 06:00:00+00:00,0.13714446634750777,0.5846338535414165
1386,1701,2020-12-10 06:00:00+00:00,0.5722679200940071,
1387,1702,2019-12-04 06:00:00+00:00,0.2677131688248228,0.6107494774559571
1388,1704,2022-11-02 05:00:00+00:00,0.17059048992159123,2.743661971830986
1389,1705,2020-01-28 06:00:00+00:00,0.2465095950561067,0.4294884460615407
1390,1706,2020-06-05 05:00:00+00:00,0.1513231714685218,0.2868549363526294
1391,1707,2020-06-05 05:00:00+00:00,0.1513231714685218,
1392,1709,2020-06-05 05:00:00+00:00,0.21167266317339967,0.6196366720859545
1393,1711,2020-09-17 05:00:00+00:00,0.13503604658327684,0.321440357889333
1394,1713,2020-09-17 05:00:00+00:00,0.14269552265531527,0.321440357889333
1395,1715,2020-09-17 05:00:00+00:00,0.23385354141656664,
1396,1716,2020-09-17 05:00:00+00:00,0.24276496164391148,
1397,1717,2020-09-17 05:00:00+00:00,0.1218701775361815,
1398,1719,2020-10-01 05:00:00+00:00,0.2036095045641419,0.4349292979409576
1399,1724,2020-10-01 05:00:00+00:00,0.14487101092399476,0.3294126489045883
1400,1727,2021-12-07 06:00:00+00:00,0.14961597542242705,1.0503235082674334
1401,1729,2021-12-07 06:00:00+00:00,0.35905627918407473,
1402,1730,2021-12-07 06:00:00+00:00,0.35905627918407473,
1403,1731,2021-12-07 06:00:00+00:00,0.20527196007958703,0.7783697389451252
1404,1732,2020-03-05 06:00:00+00:00,0.38804780876494027,
1405,1733,2020-03-05 06:00:00+00:00,0.12905220386891617,
1406,1734,2020-03-05 06:00:00+00:00,0.2590578639399492,0.4798029556650246
1407,1735,2020-03-05 06:00:00+00:00,0.20398380416065529,0.4798029556650246
1408,1738,2022-07-14 05:00:00+00:00,0.17569598941735315,0.7791307439338726
1409,1739,2020-10-01 05:00:00+00:00,1.8710779082177162,
1410,1740,2020-10-01 05:00:00+00:00,0.23135952686816785,0.5615714025240603
1411,1741,2020-10-01 05:00:00+00:00,0.1575570214066179,1.068633426795075
1412,1742,2020-10-01 05:00:00+00:00,0.23888813189807878,0.3516104448277245
1413,1743,2020-10-01 05:00:00+00:00,0.3720555154704809,
1414,1744,2020-10-01 05:00:00+00:00,0.20689264523316137,0.3516104448277245
1415,1746,2020-09-14 05:00:00+00:00,0.12592475543361153,0.5197130491492262
1416,1747,2020-09-14 05:00:00+00:00,0.334720684256749,0.5197130491492262
1417,1749,2020-09-14 05:00:00+00:00,0.334720684256749,0.5197130491492262
1418,1751,2020-09-14 05:00:00+00:00,0.334720684256749,0.5197130491492262
1419,1754,2020-11-23 06:00:00+00:00,0.19753921038399133,0.39507842076798266
1420,1755,2021-06-01 05:00:00+00:00,0.20234667829843933,0.7572756330448658
1421,1756,2021-06-01 05:00:00+00:00,0.18103715330125358,0.7396844148173151
1422,1757,2021-06-01 05:00:00+00:00,0.10489033539540282,0.6376663999418055
1423,1758,2021-06-01 05:00:00+00:00,0.1184642620646783,
1424,1759,2021-06-01 05:00:00+00:00,0.19672486249515792,0.7343729430209318
1425,1760,2021-06-01 05:00:00+00:00,0.18434461556649215,0.66676808397353
1426,1761,2021-06-01 05:00:00+00:00,0.1184642620646783,
1427,1762,2021-06-01 05:00:00+00:00,1.0370282739855674,
1428,1764,2023-05-04 05:00:00+00:00,0.142638171575854,1.2961703386071268
1429,1769,2023-05-04 05:00:00+00:00,0.1961380976886761,
1430,1770,2023-05-04 05:00:00+00:00,0.1223655667817828,
1431,1771,2020-11-13 06:00:00+00:00,0.3543536260004851,0.3019218846869188
1432,1772,2020-11-13 06:00:00+00:00,0.3543536260004851,0.3019218846869188
1433,1773,2020-11-13 06:00:00+00:00,0.3543536260004851,0.3019218846869188
1434,1774,2020-11-13 06:00:00+00:00,0.20409246604046646,0.4896238818282591
1435,1775,2020-11-13 06:00:00+00:00,0.3220189552567776,
1436,1778,2021-09-01 05:00:00+00:00,0.1499871674223629,0.506032442417595
1437,1779,2021-09-01 05:00:00+00:00,0.15664480620432086,
1438,1781,2021-09-01 05:00:00+00:00,0.15664480620432086,
1439,1782,2021-09-01 05:00:00+00:00,0.20672090555359038,
1440,1785,2021-09-01 05:00:00+00:00,0.27280365978900195,
1441,1786,2021-05-13 05:00:00+00:00,0.15248247292801567,0.6955486788859796
1442,1790,2021-05-13 05:00:00+00:00,0.32383907791200267,
1443,1795,2021-07-29 05:00:00+00:00,0.15204759509479127,
1444,1796,2021-07-29 05:00:00+00:00,0.15204759509479127,
1445,1798,2021-07-29 05:00:00+00:00,7.576490924805532,
1446,1799,2021-07-29 05:00:00+00:00,0.15386284687594243,0.6703279132979721
1447,1801,2021-07-29 05:00:00+00:00,7.576490924805532,
1448,1803,2021-03-26 05:00:00+00:00,0.1764465593856304,0.5535838332807074
1449,1804,2021-03-26 05:00:00+00:00,0.20726834227886412,1.2647525609580146
1450,1806,2021-03-26 05:00:00+00:00,0.2356793728121824,0.5913927714981386
1451,1807,2021-03-26 05:00:00+00:00,0.16280305028211023,0.3849633305520179
1452,1808,2021-03-26 05:00:00+00:00,0.14216441510841535,2.0315179606025495
1453,1810,2021-09-01 05:00:00+00:00,0.1442416862751551,
1454,1811,2021-09-01 05:00:00+00:00,0.15048152026505074,
1455,1813,2021-09-01 05:00:00+00:00,0.15048152026505074,
1456,1814,2021-09-01 05:00:00+00:00,1.489549702633815,
1457,1816,2021-09-01 05:00:00+00:00,0.18548405401901352,0.8038219597630532
1458,1817,2021-09-01 05:00:00+00:00,0.1895018247256723,0.7466568240538315
1459,1819,2021-09-01 05:00:00+00:00,1.489549702633815,
1460,1820,2021-09-01 05:00:00+00:00,0.15048152026505074,
1461,1823,2021-12-07 06:00:00+00:00,0.1317997293640054,
1462,1825,2021-12-07 06:00:00+00:00,0.0866085719366886,
1463,1826,2021-12-07 06:00:00+00:00,0.18328942416258942,
1464,1827,2021-12-07 06:00:00+00:00,0.11980319803198032,
1465,1828,2021-12-07 06:00:00+00:00,0.1317997293640054,
1466,1829,2021-12-07 06:00:00+00:00,0.18328942416258942,
1467,1831,2021-12-07 06:00:00+00:00,0.20049403046521203,0.8892270237370663
1468,1832,2021-12-07 06:00:00+00:00,0.12330154443412947,0.9057656540607563
1469,1833,2021-12-07 06:00:00+00:00,0.18328942416258942,
1470,1836,2021-11-24 06:00:00+00:00,0.14312771446298533,
1471,1841,2023-11-30 06:00:00+00:00,0.11010626271761247,
1472,1843,2023-11-30 06:00:00+00:00,0.13196282279407115,18.49367088607595
1473,1844,2023-11-30 06:00:00+00:00,0.12010941458711688,
1474,1845,2023-11-30 06:00:00+00:00,0.15168352277812583,
1475,1846,2023-08-11 05:00:00+00:00,0.14519116075391358,4.079106561191252
1476,1847,2023-11-30 06:00:00+00:00,0.10519873271889402,
1477,1849,2023-11-30 06:00:00+00:00,0.5369349503858876,
1478,1850,2023-08-11 05:00:00+00:00,0.13696660989672035,4.307616707616708
1479,1851,2023-11-30 06:00:00+00:00,0.4339174339174339,
1480,1852,2019-10-01 05:00:00+00:00,0.35871833694807054,
1481,1853,2019-10-01 05:00:00+00:00,0.35871833694807054,0.4412342074797403
1482,1857,2023-08-21 05:00:00+00:00,0.1902385034397448,
1483,1858,2023-08-21 05:00:00+00:00,0.11537702199349804,5.01774470520893
1484,1859,2022-08-19 05:00:00+00:00,0.14917042457244956,
1485,1860,2023-08-21 05:00:00+00:00,0.12542028529323393,
1486,1861,2023-08-21 05:00:00+00:00,0.1902385034397448,
1487,1862,2023-08-21 05:00:00+00:00,0.11537702199349804,5.01774470520893
1488,1863,2023-08-21 05:00:00+00:00,0.18873936914630207,
1489,1864,2023-08-21 05:00:00+00:00,0.11537702199349804,5.01774470520893
1490,1865,2020-06-24 05:00:00+00:00,0.13903648319856873,0.5899454875832829
1491,1867,2020-06-24 05:00:00+00:00,0.1434936765221035,
1492,1876,2022-03-10 06:00:00+00:00,0.11716431874682563,
1493,1877,2022-03-10 06:00:00+00:00,0.323731442499446,0.5865114411882778
1494,1878,2022-03-10 06:00:00+00:00,0.23629306162057254,
1495,1880,2022-03-10 06:00:00+00:00,0.11716431874682563,
1496,1881,2022-03-10 06:00:00+00:00,0.23629306162057254,
1497,1882,2022-03-10 06:00:00+00:00,0.17461362966346808,0.8701608100059559
1498,1884,2022-03-10 06:00:00+00:00,0.11716431874682563,
1499,1886,2022-03-10 06:00:00+00:00,0.323731442499446,0.5865114411882778
1500,1892,2023-04-07 05:00:00+00:00,0.19161074559006755,
1501,1893,2023-08-31 05:00:00+00:00,0.17797900635494285,
1502,1895,2020-11-23 06:00:00+00:00,0.42384682332463014,1.3056300268096515
1503,1898,2020-10-01 05:00:00+00:00,0.19764326810541138,1.2560538759134547
1504,1900,2020-10-01 05:00:00+00:00,0.17404943909460935,0.30042153603619043
1505,1902,2021-03-26 05:00:00+00:00,0.1208953371305631,
1506,1903,2021-03-26 05:00:00+00:00,0.1208953371305631,
1507,1905,2021-03-26 05:00:00+00:00,0.2928540406908763,
1508,1907,2021-03-26 05:00:00+00:00,0.21596984404641653,
1509,1908,2021-03-26 05:00:00+00:00,0.1967058612332825,1.0556612635179075
1510,1910,2021-03-26 05:00:00+00:00,0.16323718366510864,
1511,1912,2021-03-26 05:00:00+00:00,0.23741299461040544,
1512,1913,2021-03-26 05:00:00+00:00,0.2928540406908763,
1513,1915,2021-03-26 05:00:00+00:00,0.32118125526691826,2.0202811707766766
1514,1916,2022-08-18 05:00:00+00:00,0.2972633863474516,
1515,1918,2023-04-13 05:00:00+00:00,0.3977855424967101,
1516,1922,2022-08-18 05:00:00+00:00,0.17717323200679103,
1517,1923,2022-08-18 05:00:00+00:00,0.6736340582494429,
1518,1924,2022-08-18 05:00:00+00:00,0.6736340582494429,
1519,1925,2022-08-18 05:00:00+00:00,0.6736340582494429,
1520,1926,2022-08-18 05:00:00+00:00,0.17717323200679103,
1521,1927,2023-04-13 05:00:00+00:00,0.1712209699787097,
1522,1928,2023-04-13 05:00:00+00:00,0.4442304768661633,
1523,1929,2023-04-13 05:00:00+00:00,0.1712209699787097,
1524,1930,2023-04-13 05:00:00+00:00,0.13855126523257835,
1525,1931,2023-04-13 05:00:00+00:00,0.13855126523257835,
1526,1932,2023-04-13 05:00:00+00:00,0.13855126523257835,
1527,1933,2022-04-29 05:00:00+00:00,2.6620103249316736,
1528,1934,2022-04-29 05:00:00+00:00,0.1853615378852207,0.9312370054482267
1529,1935,2022-01-14 06:00:00+00:00,0.15592832353774644,0.5841663334666133
1530,1937,2022-04-29 05:00:00+00:00,0.18242357397040768,
1531,1938,2022-04-29 05:00:00+00:00,0.20450632462521173,0.5167717974414903
1532,1939,2022-04-29 05:00:00+00:00,0.23472183793143458,0.8147597360349473
1533,1940,2022-04-29 05:00:00+00:00,0.18242357397040768,
1534,1941,2022-04-29 05:00:00+00:00,0.12960361932078596,
1535,1942,2022-04-29 05:00:00+00:00,0.1446272128821501,3.4854870775347915
1536,1943,2022-04-29 05:00:00+00:00,0.15809121895796138,0.7943815133665609
1537,1946,2021-09-01 05:00:00+00:00,0.13807986138457903,
1538,1947,2021-09-01 05:00:00+00:00,0.13807986138457903,
1539,1951,2021-09-01 05:00:00+00:00,0.11131569924697456,
1540,1960,2021-12-07 06:00:00+00:00,0.21946822893195134,
1541,1961,2021-12-07 06:00:00+00:00,1.0766396462785557,
1542,1964,2021-12-07 06:00:00+00:00,1.0766396462785557,
1543,1969,2021-06-04 05:00:00+00:00,0.21648186106240588,
1544,1974,2021-11-02 05:00:00+00:00,0.3231705069124424,
1545,1977,2021-11-02 05:00:00+00:00,0.108990538238695,
1546,1978,2021-11-02 05:00:00+00:00,0.108990538238695,
1547,1979,2021-11-02 05:00:00+00:00,0.3231705069124424,
1548,1980,2021-11-02 05:00:00+00:00,0.108990538238695,
1549,1983,2021-06-18 05:00:00+00:00,0.1891626526916111,0.6159214933133476
1550,1984,2023-07-01 05:00:00+00:00,0.1690138517431051,3.326755218216319
1551,1985,2020-08-14 05:00:00+00:00,0.18001006924553595,0.44558183545714386
1552,1986,2023-06-06 05:00:00+00:00,0.14961265873890106,1.9940855323020927
1553,1987,2023-06-06 05:00:00+00:00,0.14497996617360445,1.921500870350074
1554,1988,2023-06-06 05:00:00+00:00,0.14407258415733118,2.2170198260410596
1555,1989,2023-06-06 05:00:00+00:00,0.11284771188057284,4.577545691906005
1556,1990,2023-06-06 05:00:00+00:00,0.12580562385295294,2.1323279007540745
1557,1992,2020-09-11 05:00:00+00:00,0.1703028772366095,
1558,1993,2020-09-11 05:00:00+00:00,0.15779525858189475,
1559,1994,2020-12-16 06:00:00+00:00,0.20096924037372893,0.5409107737874862
1560,1995,2020-12-21 06:00:00+00:00,0.2839650145772595,0.9046439628482972
1561,1996,2021-11-01 05:00:00+00:00,0.12313700150304122,
1562,1997,2021-11-01 05:00:00+00:00,1.109479812681939,
1563,1998,2021-11-01 05:00:00+00:00,0.3441831245828262,0.51027417195413
1564,2000,2021-11-01 05:00:00+00:00,1.109479812681939,
1565,2001,2021-11-01 05:00:00+00:00,0.21960568178971368,2.0428804474481472
1566,2002,2021-11-01 05:00:00+00:00,0.5216304671228801,
1567,2003,2021-11-01 05:00:00+00:00,0.21960568178971368,2.0428804474481472
1568,2004,2021-11-01 05:00:00+00:00,1.109479812681939,
1569,2006,2021-11-01 05:00:00+00:00,0.12347000577489191,
1570,2007,2021-11-01 05:00:00+00:00,0.12313700150304122,
1571,2008,2021-12-10 06:00:00+00:00,0.10644808743169398,
1572,2009,2022-08-01 05:00:00+00:00,0.13390361261742914,3.26723816623183
1573,2011,2021-09-01 05:00:00+00:00,0.25529312403529725,0.38989458702130503
1574,2013,2023-05-16 05:00:00+00:00,0.15151777041065015,1.9873044661074586
1575,2020,2021-12-07 06:00:00+00:00,0.13157025785729295,1.6037321624588365
1576,2021,2021-12-07 06:00:00+00:00,0.0899575149313466,
1577,2022,2021-12-07 06:00:00+00:00,0.10751342998013098,
1578,2023,2022-03-10 06:00:00+00:00,0.15345026782900956,
1579,2025,2022-03-10 06:00:00+00:00,0.15345026782900956,
1580,2026,2022-03-10 06:00:00+00:00,0.15345026782900956,
1581,2029,2023-01-06 06:00:00+00:00,0.10732738566519472,
1582,2032,2023-01-06 06:00:00+00:00,0.11216460020728572,
1583,2033,2020-09-29 05:00:00+00:00,0.18712974142092018,0.6856519062890024
1584,2034,2020-09-30 05:00:00+00:00,0.139646026157743,0.5638386827040587
1585,2035,2020-09-30 05:00:00+00:00,0.16668885128068608,0.38782462504977216
1586,2036,2020-09-30 05:00:00+00:00,0.2113225321319361,0.5708532713031291
1587,2037,2020-09-30 05:00:00+00:00,0.16326961402114595,1.665589967699031
1588,2038,2020-09-30 05:00:00+00:00,0.18453558184865265,0.5152281017165972
1589,2039,2020-09-30 05:00:00+00:00,0.17781067026294606,0.6104660140673208
1590,2040,2020-09-30 05:00:00+00:00,0.18029246621830075,0.375465798603675
1591,2041,2020-09-30 05:00:00+00:00,0.20102277157337126,0.6064337599446559
1592,2042,2020-09-30 05:00:00+00:00,0.19064328471685613,0.5284861638632664
1593,2043,2020-09-30 05:00:00+00:00,0.1870532253131424,0.548320510414712
1594,2044,2020-09-30 05:00:00+00:00,0.17955072815747045,0.684255717742565
1595,2045,2020-09-30 05:00:00+00:00,0.16062020766811677,0.42333510407108704
1596,2046,2020-09-30 05:00:00+00:00,0.2157658881793262,0.5109594566552965
1597,2047,2020-09-30 05:00:00+00:00,0.2436610870519955,0.9028116310206324
1598,2048,2020-09-30 05:00:00+00:00,0.23587695196295044,0.5333949489451068
1599,2049,2020-09-30 05:00:00+00:00,0.1344408420419794,0.657170702451458
1600,2050,2020-09-30 05:00:00+00:00,0.15478696521776894,0.8234852043212776
1601,2051,2020-09-30 05:00:00+00:00,0.15099616504253843,0.6168461051298291
1602,2052,2020-09-30 05:00:00+00:00,0.1885163052980882,0.6330131920505638
1603,2053,2020-09-30 05:00:00+00:00,0.20702434522587596,0.5750620870624619
1604,2054,2020-09-30 05:00:00+00:00,0.19242105380789185,0.5902314870924736
1605,2055,2020-09-30 05:00:00+00:00,0.1935135483936701,0.5160416789309472
1606,2056,2020-09-30 05:00:00+00:00,0.13627671978235523,0.8945810797020105
1607,2057,2020-09-30 05:00:00+00:00,0.17765437853393592,0.48974803061623556
1608,2058,2020-09-30 05:00:00+00:00,0.20926354320012278,0.5723857694645217
1609,2059,2020-09-30 05:00:00+00:00,0.1674530554547365,0.46013332633457565
1610,2060,2020-09-30 05:00:00+00:00,0.1982785575435184,0.5565562841827434
1611,2061,2020-09-30 05:00:00+00:00,0.1842577727201893,0.667377236391321
1612,2062,2020-09-30 05:00:00+00:00,0.11951083177684768,
1613,2063,2020-09-30 05:00:00+00:00,0.19106661892232724,0.45497482742513107
1614,2064,2020-09-30 05:00:00+00:00,0.14650065710009952,0.4341906952060853
1615,2065,2020-09-30 05:00:00+00:00,0.20609226066335815,0.5600314519497752
1616,2066,2020-09-30 05:00:00+00:00,0.14811585681120043,0.36802552584071535
1617,2067,2020-09-30 05:00:00+00:00,0.13655694546134314,0.386593164277839
1618,2068,2020-09-30 05:00:00+00:00,0.18916826047484528,0.5892275308227053
1619,2069,2020-09-30 05:00:00+00:00,0.207523496129353,0.5849069193300861
1620,2070,2020-09-30 05:00:00+00:00,0.2273572628395934,0.6421507581862134
1621,2071,2020-09-30 05:00:00+00:00,0.1739557625393439,0.596131138216911
1622,2072,2020-09-30 05:00:00+00:00,0.1902467608568266,0.4665992441581945
1623,2073,2020-09-30 05:00:00+00:00,0.20094351300424992,0.8303180707371133
1624,2074,2020-09-30 05:00:00+00:00,0.19172090145879353,0.3790702702702703
1625,2075,2020-09-30 05:00:00+00:00,0.21599538736749768,0.4598436762314432
1626,2076,2020-09-30 05:00:00+00:00,0.1397707160737918,0.4041307454704716
1627,2077,2020-09-30 05:00:00+00:00,0.18537658200727242,0.5791654475266402
1628,2078,2020-09-30 05:00:00+00:00,0.1620979558005641,0.5347795849144084
1629,2079,2020-09-30 05:00:00+00:00,0.1149956053470464,
1630,2080,2020-09-30 05:00:00+00:00,0.194824533459769,6.546676624346527
1631,2081,2020-09-30 05:00:00+00:00,0.19052212043691646,0.5391011291235148
1632,2082,2020-09-30 05:00:00+00:00,0.2689501555529647,0.6545210184424699
1633,2083,2020-09-30 05:00:00+00:00,0.18307551833804353,0.7342015997319822
1634,2084,2020-09-30 05:00:00+00:00,0.23808202100041798,0.4641198299969677
1635,2085,2020-09-30 05:00:00+00:00,0.16814685515892042,
1636,2086,2020-09-30 05:00:00+00:00,0.23698053827602888,0.5694426399896063
1637,2087,2020-09-30 05:00:00+00:00,0.17547617379467728,0.6389678547999126
1638,2089,2020-09-30 05:00:00+00:00,0.20481806490621315,0.5385212530088185
1639,2090,2020-09-30 05:00:00+00:00,0.17643842889494651,0.44760267560805406
1640,2091,2020-09-30 05:00:00+00:00,0.201182315918786,0.9551724889402227
1641,2092,2021-10-19 05:00:00+00:00,0.15159487480629394,0.7470598261462417
1642,2096,2021-12-20 06:00:00+00:00,0.12109407376709491,
1643,2098,2021-12-20 06:00:00+00:00,0.12109407376709491,
1644,2100,2021-12-20 06:00:00+00:00,0.18201483662721557,0.5276273022751895
1645,2101,2021-12-20 06:00:00+00:00,0.1060771073840122,
1646,2102,2021-12-20 06:00:00+00:00,0.1060771073840122,
1647,2104,2021-12-20 06:00:00+00:00,0.15044794562866853,
1648,2106,2021-12-20 06:00:00+00:00,0.15044794562866853,
1649,2107,2021-12-20 06:00:00+00:00,0.15044794562866853,
1650,2108,2021-12-20 06:00:00+00:00,0.12109407376709491,
1651,2109,2020-10-26 05:00:00+00:00,0.20021077566095788,0.5395989018429832
1652,2110,2023-07-11 05:00:00+00:00,0.08185408943628435,
1653,2111,2023-07-10 05:00:00+00:00,0.13041343707692996,
1654,2112,2023-08-02 05:00:00+00:00,0.15498662724560738,2.8195561273721457
1655,2113,2023-07-12 05:00:00+00:00,0.10539275211422718,
1656,2114,2023-01-13 06:00:00+00:00,0.6156763590391909,
1657,2115,2023-07-17 05:00:00+00:00,0.7021225470564677,
1658,2116,2024-04-01 05:00:00+00:00,0.164576261743207,6.918705603788476
1659,2117,2023-04-10 05:00:00+00:00,0.08357725127520617,
1660,2118,2023-11-20 06:00:00+00:00,0.10866493120119004,
1661,2119,2022-05-20 05:00:00+00:00,0.2623529763864364,
1662,2120,2022-08-26 05:00:00+00:00,0.31755116826661833,
1663,2122,2016-12-31 06:00:00+00:00,0.5751968503937007,0.24783715012722649
1664,2124,2023-05-25 05:00:00+00:00,0.17855599855486215,3.588211215718379
1665,2125,2023-05-25 05:00:00+00:00,0.2194737237425202,
1666,2127,2020-12-14 06:00:00+00:00,0.21210718167442918,0.5463316131927305
1667,2128,2020-12-14 06:00:00+00:00,0.1471579018051996,
1668,2129,2020-12-14 06:00:00+00:00,0.19795087520081553,0.6173860549351041
1669,2132,2020-12-14 06:00:00+00:00,0.234701695417923,0.6812343690390402
1670,2133,2020-12-14 06:00:00+00:00,0.26121938136956907,
1671,2134,2020-12-14 06:00:00+00:00,0.0944713870029098,
1672,2135,2020-12-14 06:00:00+00:00,0.17243007199339078,2.751412429378531
1673,2137,2020-12-14 06:00:00+00:00,0.15458681620992487,0.5804529201430274
1674,2138,2021-03-26 05:00:00+00:00,0.18195453178911308,0.4923889232151884
1675,2139,2021-08-10 05:00:00+00:00,0.18114204605299455,1.0195157125910075
1676,2140,2021-08-10 05:00:00+00:00,0.18683283419936583,0.8099845558826247
1677,2141,2021-08-10 05:00:00+00:00,0.18380781228222298,0.8720258281559456
1678,2142,2021-08-10 05:00:00+00:00,0.1726612203376477,0.604176717899235
1679,2143,2021-06-10 05:00:00+00:00,0.1812672124521811,0.9617114646187603
1680,2144,2021-06-10 05:00:00+00:00,0.1438723760442482,0.8608465088873613
1681,2145,2022-04-11 05:00:00+00:00,0.13043672345807603,
1682,2146,2022-04-11 05:00:00+00:00,0.13043672345807603,
1683,2147,2021-04-21 05:00:00+00:00,0.20820086521333447,0.6090211736434933
1684,2148,2021-04-27 05:00:00+00:00,0.17087005555323506,0.6505380333951762
1685,2149,2023-10-03 05:00:00+00:00,0.12677204490461688,
1686,2154,2023-10-03 05:00:00+00:00,0.3169999638375583,
1687,2155,2023-10-03 05:00:00+00:00,0.14601644614470607,
1688,2156,2023-10-03 05:00:00+00:00,0.1891368232090689,1.766270400967157
1689,2157,2023-10-03 05:00:00+00:00,0.11452685488822983,
1690,2158,2023-10-03 05:00:00+00:00,0.1414852236228352,
1691,2160,2023-10-03 05:00:00+00:00,0.27334809317409337,2.054370752284978
1692,2161,2023-10-03 05:00:00+00:00,0.12707336954400644,4.787547788093938
1693,2163,2023-10-03 05:00:00+00:00,0.09009157151519512,
1694,2164,2023-10-03 05:00:00+00:00,0.14241385472682078,
1695,2168,2023-10-03 05:00:00+00:00,0.27729098788473094,
1696,2171,2023-10-03 05:00:00+00:00,0.07932959882715994,
1697,2172,2023-10-03 05:00:00+00:00,0.31016254697020085,
1698,2173,2023-10-03 05:00:00+00:00,0.1046899072050446,
1699,2179,2023-10-03 05:00:00+00:00,0.14155833669761808,
1700,2183,2023-10-03 05:00:00+00:00,0.24609078914123692,
1701,2184,2023-10-03 05:00:00+00:00,0.27834756930111454,
1702,2185,2023-10-03 05:00:00+00:00,0.0896933482037797,
1703,2186,2023-10-03 05:00:00+00:00,0.1219637753952066,
1704,2187,2023-10-03 05:00:00+00:00,0.0889723420451662,
1705,2189,2023-10-03 05:00:00+00:00,1.0282697947214077,
1706,2191,2023-10-03 05:00:00+00:00,0.11554857231737764,
1707,2192,2023-10-03 05:00:00+00:00,0.16231830386075363,16.025594149908592
1708,2193,2023-10-03 05:00:00+00:00,0.10656843794449104,4.635642517186674
1709,2194,2023-10-03 05:00:00+00:00,0.14667447502718983,
1710,2195,2023-10-03 05:00:00+00:00,0.11420456766158135,
1711,2196,2023-10-03 05:00:00+00:00,0.11806219612385353,
1712,2200,2023-10-03 05:00:00+00:00,0.109088193934567,
1713,2202,2023-10-03 05:00:00+00:00,0.22370805155033813,
1714,2206,2023-10-03 05:00:00+00:00,0.10985650729995614,3.2382711488732916
1715,2207,2023-10-03 05:00:00+00:00,0.08394219996361164,
1716,2208,2023-10-03 05:00:00+00:00,0.1423860959961017,
1717,2209,2023-10-03 05:00:00+00:00,0.5128415140700872,
1718,2210,2023-10-03 05:00:00+00:00,0.1369561481322031,2.374966133839068
1719,2211,2023-10-03 05:00:00+00:00,0.09260413475454517,
1720,2213,2023-10-03 05:00:00+00:00,6.498146775389177,
1721,2217,2023-10-03 05:00:00+00:00,0.13637848686155235,
1722,2218,2023-10-03 05:00:00+00:00,0.18343133357048694,2.438386648122392
1723,2219,2023-10-03 05:00:00+00:00,0.08507623475062356,
1724,2220,2023-10-03 05:00:00+00:00,0.2651141690609406,
1725,2222,2023-10-03 05:00:00+00:00,0.11752763322460721,
1726,2223,2023-10-03 05:00:00+00:00,0.1105241259314362,
